keyword,video_id,video_url,desc,views,likes,comments,shares,saves,downloads,forwards,author,author_username,author_nickname,author_avatar,author_followers,author_following,author_heart,bio_links,hashtags,create_time,duration,music_id,music_title,music_author,music_play_url
Glock Switch,7587254016875171084,https://www.tiktok.com/@drayvapeauthor/video/7587254016875171084,,121,121,,,,,,drayvapeauthor,,,,,,,"['https://www.tiktok.com/@drayvapeauthor/photo/7587196081423944980', 'https://www.tiktok.com/@drayvapeauthor/photo/7595689115392167179', 'https://www.tiktok.com/@drayvapeauthor/video/7587196015099333908', 'https://www.tiktok.com/@drayvapeauthor/video/7587197096441466132', 'https://www.tiktok.com/@drayvapeauthor/photo/7595689912138059064', 'https://www.tiktok.com/@drayvapeauthor/video/7587254016875171084', 'https://www.tiktok.com/@drayvapeauthor/photo/7595689526807235896', 'https://www.tiktok.com/@drayvapeauthor/photo/7587195900632599828']",[],,,,,,
Glock Switch,7603446051332263198,https://www.tiktok.com/@traylittle/video/7603446051332263198,What makes a button dangerous? #traylittle #streetsmarts #chiraq #education #midwesttiktok,306,306,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7601658205327854879', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7599301047135341854']","['traylittle', 'streetsmarts', 'chiraq', 'education', 'midwesttiktok']",,,,,,
Glock Switch,7496535306502458655,https://www.tiktok.com/@traylittle/video/7496535306502458655,"Replying to @fw.choppa (6,4) the truth about people who use Glock switches #didyouknow #police",2552,2552,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7601658205327854879', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7599301047135341854']","['didyouknow', 'police']",,,,,,
Glock Switch,7449061572158180651,https://www.tiktok.com/@salihateyou/video/7449061572158180651,"times never changed, just the vernacular #foryou #realshii #funny #fypシ",51.7K,51.7K,,,,,,salihateyou,,,,,,,"['https://www.tiktok.com/@salihateyou/video/7476968472535256366', 'https://www.tiktok.com/@salihateyou/video/7471384742236081450', 'https://www.tiktok.com/@salihateyou/video/7577036465775906079', 'https://www.tiktok.com/@salihateyou/video/7487621183245077806', 'https://www.tiktok.com/@salihateyou/video/7589820951508815135', 'https://www.tiktok.com/@salihateyou/video/7577030713220877598', 'https://www.tiktok.com/@salihateyou/video/7516944635122502943', 'https://www.tiktok.com/@salihateyou/video/7582621120944278815', 'https://www.tiktok.com/@salihateyou/video/7570896684272717086', 'https://www.tiktok.com/@salihateyou/video/7495948424051739946', 'https://www.tiktok.com/@salihateyou/video/7593772244866829598', 'https://www.tiktok.com/@salihateyou/video/7581999239656492319', 'https://www.tiktok.com/@salihateyou/video/7462894162115988782', 'https://www.tiktok.com/@salihateyou/video/7498095582213328170', 'https://www.tiktok.com/@salihateyou/video/7449061572158180651', 'https://www.tiktok.com/@salihateyou/video/7577787434499329311', 'https://www.tiktok.com/@salihateyou/video/7456581695848844574', 'https://www.tiktok.com/@salihateyou/video/7498925972712967455', 'https://www.tiktok.com/@salihateyou/video/7476633381632036142', 'https://www.tiktok.com/@salihateyou/video/7504498794218802462', 'https://www.tiktok.com/@salihateyou/video/7578570582917156127', 'https://www.tiktok.com/@salihateyou/video/7500570855668337951', 'https://www.tiktok.com/@salihateyou/video/7496731745442827566', 'https://www.tiktok.com/@salihateyou/video/7589819354829638943', 'https://www.tiktok.com/@salihateyou/video/7457709829553917226', 'https://www.tiktok.com/@salihateyou/video/7589331719329795359', 'https://www.tiktok.com/@salihateyou/video/7473744129088884011', 'https://www.tiktok.com/@salihateyou/video/7461714164277333291', 'https://www.tiktok.com/@salihateyou/video/7475443173813374254', 'https://www.tiktok.com/@salihateyou/video/7476897396023184671', 'https://www.tiktok.com/@salihateyou/video/7475534405503585579', 'https://www.tiktok.com/@salihateyou/video/7588972112505883935', 'https://www.tiktok.com/@salihateyou/video/7470603560049282350', 'https://www.tiktok.com/@salihateyou/video/7492582921879014702', 'https://www.tiktok.com/@salihateyou/video/7594566365772614943', 'https://www.tiktok.com/@salihateyou/video/7595402218304458015']","['foryou', 'realshii', 'funny', 'fypシ']",,,,,,
Glock Switch,7576440739865971999,https://www.tiktok.com/@traylittle/video/7576440739865971999,The truth about Glock switches and fully A.R.Ps #traylitttle #education #didyouknow #mostdangerous #oblock #chicago,1971,1971,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7601658205327854879', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7599301047135341854']","['traylitttle', 'education', 'didyouknow', 'mostdangerous', 'oblock', 'chicago']",,,,,,
Glock Switch,7576057832647281950,https://www.tiktok.com/@traylittle/video/7576057832647281950,This is why I asked people which one is more dangerous Glock with a switch or fully ARP. #education #mostdangerous #streetsmarts #traylitttle #didyouknow,1166,1166,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7601658205327854879', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7599301047135341854']","['education', 'mostdangerous', 'streetsmarts', 'traylitttle', 'didyouknow']",,,,,,
Glock Switch,7468124796241333550,https://www.tiktok.com/@traylittletakeover/video/7468124796241333550,#greenscreen people showing off Glock switches. #unbantraylittle #didyouknow,1403,1403,,,,,,traylittletakeover,,,,,,,"['https://www.tiktok.com/@traylittletakeover/video/7600161020895628574', 'https://www.tiktok.com/@traylittletakeover/video/7600914603140271390', 'https://www.tiktok.com/@traylittletakeover/video/7594503599942618398', 'https://www.tiktok.com/@traylittletakeover/video/7595297451079208222', 'https://www.tiktok.com/@traylittletakeover/video/7600434339041660191', 'https://www.tiktok.com/@traylittletakeover/video/7598698487408119070', 'https://www.tiktok.com/@traylittletakeover/video/7602101181841771806', 'https://www.tiktok.com/@traylittletakeover/video/7600825872895003934', 'https://youtube.com/@traylittleofftheblock?si=dgM0b5G6T0Gnsguo', 'https://www.tiktok.com/@traylittletakeover/video/7603414801573809439', 'https://www.tiktok.com/@traylittletakeover/video/7603746805116980510', 'https://www.tiktok.com/@traylittletakeover/video/7600053190406589727', 'https://www.tiktok.com/@traylittletakeover/video/7603441329460219167', 'https://www.tiktok.com/@traylittletakeover/video/7602385208108748062', 'https://www.tiktok.com/@traylittletakeover/video/7601663323322584350', 'https://www.tiktok.com/@traylittletakeover/video/7603034255626751262', 'https://www.tiktok.com/@traylittletakeover/video/7603754391585246495', 'https://www.tiktok.com/@traylittletakeover/video/7597636902698732830', 'https://www.tiktok.com/@traylittletakeover/video/7598111453807234335', 'https://www.tiktok.com/@traylittletakeover/video/7603388298916039966', 'https://www.tiktok.com/@traylittletakeover/video/7596825326571818270', 'https://www.tiktok.com/@traylittletakeover/video/7595950940247674142', 'https://www.tiktok.com/@traylittletakeover/video/7368490728655228203', 'https://www.tiktok.com/@traylittletakeover/video/7580764659754536223', 'https://www.tiktok.com/@traylittletakeover/video/7602320160011160862', 'https://www.tiktok.com/@traylittletakeover/video/7596441481573944607', 'https://www.tiktok.com/@traylittletakeover/video/7595245173957823775', 'https://www.tiktok.com/@traylittletakeover/video/7602724346984992030', 'https://www.tiktok.com/@traylittletakeover/video/7594579365195681054', 'https://www.tiktok.com/@traylittletakeover/video/7594978716657208607', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fyoutube.com%2F%40traylittleofftheblock%3Fsi%3DdgM0b5G6T0Gnsguo', 'https://www.tiktok.com/@traylittletakeover/video/7600392422849334559', 'https://www.tiktok.com/@traylittletakeover/video/7595003132606811422', 'https://www.tiktok.com/@traylittletakeover/video/7601222899294309662', 'https://www.tiktok.com/@traylittletakeover/video/7600779856477015326', 'https://www.tiktok.com/@traylittletakeover/video/7593857272602709279', 'https://www.tiktok.com/@traylittletakeover/video/7594227432996031775', 'https://www.tiktok.com/@traylittletakeover/video/7580071653737008414', 'youtube.com/@traylittleofftheblock?si=dgM0b5G6T0Gnsguo', 'https://www.tiktok.com/@traylittletakeover/video/7599295714170096927', 'https://www.tiktok.com/@traylittletakeover/video/7594335160020127006']","['greenscreen', 'unbantraylittle', 'didyouknow']",,,,,,
Glock Switch,7551531419432979743,https://www.tiktok.com/@traylittle/video/7551531419432979743,Which one is most dangerous? #Traylittle #mostdangerous #education #didyouknow #streetsmarts,3701,3701,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7601658205327854879', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7599301047135341854']","['Traylittle', 'mostdangerous', 'education', 'didyouknow', 'streetsmarts']",,,,,,
Glock Switch,7498781001502575903,https://www.tiktok.com/@traylittle/video/7498781001502575903,Glock swiches will ruin your life! #didyouknow #education #worstthings,17K,17K,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7601658205327854879', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7599301047135341854']","['didyouknow', 'education', 'worstthings']",,,,,,
Glock Switch,7583525014201208095,https://www.tiktok.com/@traylittle/video/7583525014201208095,Replying to @wyattgothands why Glock switches are dangerous #mostdangerous #traylittle #streetsmarts #didyouknow #education,225,225,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7601658205327854879', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7599301047135341854']","['mostdangerous', 'traylittle', 'streetsmarts', 'didyouknow', 'education']",,,,,,
